GEO_SPATIAL_KEY,SUBZONE,PLANNING_AREA
45109,TURF CLUB,Sungei Kadut
45111,TURF CLUB,Sungei Kadut
45119,TURF CLUB,Sungei Kadut
45121,KRANJI,Sungei Kadut
45129,TURF CLUB,Sungei Kadut
45131,KRANJI,Sungei Kadut
45139,TURF CLUB,Sungei Kadut
45141,KRANJI,Sungei Kadut
45149,KRANJI,Sungei Kadut
45151,MANDAI,Sungei Kadut
45159,MANDAI,Sungei Kadut
45161,MANDAI,Sungei Kadut
45169,MANDAI,Sungei Kadut
45171,MANDAI,Sungei Kadut
45179,MANDAI,Sungei Kadut
45181,TURF CLUB,Sungei Kadut
45189,MANDAI,Sungei Kadut
45191,TURF CLUB,Sungei Kadut
45199,MANDAI,Sungei Kadut
45201,TURF CLUB,Sungei Kadut
45209,MANDAI,Sungei Kadut
45211,TURF CLUB,Sungei Kadut
45221,TURF CLUB,Sungei Kadut
45229,MANDAI,Sungei Kadut
45231,PENG SIANG,Choa Chu Kang
45239,CENTRAL_CHOA CHU KANG,Choa Chu Kang
45241,WESTERN WATER CATCHMENT,Western Water Catchment
45249,KRANJI NORTH,Choa Chu Kang
45251,WESTERN WATER CATCHMENT,Western Water Catchment
45259,KRANJI NORTH,Choa Chu Kang
45261,KRANJI NORTH,Choa Chu Kang
45269,KRANJI NORTH,Choa Chu Kang
45271,KRANJI NORTH,Choa Chu Kang
45279,KRANJI NORTH,Choa Chu Kang
45291,KRANJI NORTH,Choa Chu Kang
45299,PANG SUA_CHOA CHU KANG,Choa Chu Kang
45301,PANG SUA_CHOA CHU KANG,Choa Chu Kang
45309,PANG SUA_CHOA CHU KANG,Choa Chu Kang
45311,KRANJI NORTH,Choa Chu Kang
45319,KRANJI NORTH,Choa Chu Kang
45321,YEW TEE,Choa Chu Kang
45329,YEW TEE,Choa Chu Kang
45339,YEW TEE,Choa Chu Kang
45349,YEW TEE,Choa Chu Kang
45351,PANG SUA_CHOA CHU KANG,Choa Chu Kang
45359,YEW TEE,Choa Chu Kang
45361,PANG SUA_CHOA CHU KANG,Choa Chu Kang
45369,PANG SUA_CHOA CHU KANG,Choa Chu Kang
45371,PANG SUA_CHOA CHU KANG,Choa Chu Kang
45379,PANG SUA_CHOA CHU KANG,Choa Chu Kang
45389,YEW TEE,Choa Chu Kang
45399,YEW TEE,Choa Chu Kang
45401,YEW TEE,Choa Chu Kang
45411,YEW TEE,Choa Chu Kang
45421,YEW TEE,Choa Chu Kang
45439,YEW TEE,Choa Chu Kang
45441,RESERVOIR VIEW,Sungei Kadut
45449,RESERVOIR VIEW,Sungei Kadut
45451,KEAT HONG,Choa Chu Kang
46008,WOODLANDS REGIONAL CENTRE,Woodlands
46009,WOODLANDS REGIONAL CENTRE,Woodlands
46011,WOODLANDS WEST,Woodlands
46019,WOODLANDS WEST,Woodlands
46021,KRANJI,Sungei Kadut
46029,KRANJI,Sungei Kadut
46031,KRANJI,Sungei Kadut
46039,KRANJI,Sungei Kadut
46041,KRANJI,Sungei Kadut
46049,KRANJI,Sungei Kadut
46051,KRANJI,Sungei Kadut
46059,KRANJI,Sungei Kadut
46069,NORTH COAST,Woodlands
46071,WOODLANDS WEST,Woodlands
46079,WOODLANDS WEST,Woodlands
46088,NORTH COAST,Woodlands
46091,WOODLANDS WEST,Woodlands
46101,NORTH COAST,Woodlands
46109,NORTH COAST,Woodlands
46111,NORTH COAST,Woodlands
46119,WOODLANDS WEST,Woodlands
46121,NORTH COAST,Woodlands
46129,WOODLANDS WEST,Woodlands
46131,NORTH COAST,Woodlands
46139,WOODLANDS WEST,Woodlands
46141,NORTH COAST,Woodlands
46149,NORTH COAST,Woodlands
46151,NORTH COAST,Woodlands
46159,NORTH COAST,Woodlands
46161,NORTH COAST,Woodlands
46169,NORTH COAST,Woodlands
46171,WOODLANDS WEST,Woodlands
46179,WOODLANDS WEST,Woodlands
46181,WOODLANDS WEST,Woodlands
46189,WOODLANDS WEST,Woodlands
46191,WOODLANDS REGIONAL CENTRE,Woodlands
46199,WOODLANDS WEST,Woodlands
46201,WOODLANDS WEST,Woodlands
46209,WOODLANDS WEST,Woodlands
46211,EMPTY,EMPTY
46219,EMPTY,EMPTY
46229,WOODGROVE,Woodlands
46239,EMPTY,EMPTY
46241,WOODLANDS WEST,Woodlands
46249,WOODLANDS WEST,Woodlands
46251,MIDVIEW,Woodlands
46261,MIDVIEW,Woodlands
46269,GREENWOOD PARK,Woodlands
46271,WOODLANDS REGIONAL CENTRE,Woodlands
46279,MIDVIEW,Woodlands
46281,MIDVIEW,Woodlands
46289,MIDVIEW,Woodlands
46291,WOODLANDS WEST,Woodlands
46299,WOODLANDS REGIONAL CENTRE,Woodlands
46301,WOODLANDS REGIONAL CENTRE,Woodlands
46309,GREENWOOD PARK,Woodlands
46311,WOODLANDS REGIONAL CENTRE,Woodlands
46319,WOODLANDS WEST,Woodlands
46321,WOODLANDS REGIONAL CENTRE,Woodlands
46329,WOODGROVE,Woodlands
46331,WOODLANDS SOUTH,Woodlands
46339,WOODGROVE,Woodlands
46341,WOODGROVE,Woodlands
46349,WOODGROVE,Woodlands
46351,WOODGROVE,Woodlands
46359,WOODGROVE,Woodlands
46361,WOODGROVE,Woodlands
46369,WOODGROVE,Woodlands
46371,WOODGROVE,Woodlands
46379,WOODGROVE,Woodlands
46381,TURF CLUB,Sungei Kadut
46389,KRANJI,Sungei Kadut
46391,MIDVIEW,Woodlands
46399,MIDVIEW,Woodlands
46401,WOODLANDS EAST,Woodlands
46409,WOODLANDS EAST,Woodlands
46411,MIDVIEW,Woodlands
46419,WOODLANDS EAST,Woodlands
46421,MIDVIEW,Woodlands
46429,MIDVIEW,Woodlands
46431,MIDVIEW,Woodlands
46439,MIDVIEW,Woodlands
46441,MIDVIEW,Woodlands
46449,MIDVIEW,Woodlands
46451,GREENWOOD PARK,Woodlands
46459,MIDVIEW,Woodlands
46461,SENOKO WEST,Woodlands
46469,WOODLANDS EAST,Woodlands
46471,SENOKO WEST,Woodlands
46479,WOODLANDS EAST,Woodlands
46481,SENOKO WEST,Woodlands
46489,WOODLANDS EAST,Woodlands
46491,WOODGROVE,Woodlands
46499,WOODLANDS WEST,Woodlands
46501,WOODLANDS WEST,Woodlands
46509,WOODLANDS WEST,Woodlands
46511,WOODLANDS WEST,Woodlands
46519,WOODLANDS WEST,Woodlands
46521,WOODLANDS WEST,Woodlands
46529,WOODGROVE,Woodlands
46531,WOODLANDS WEST,Woodlands
46539,WOODGROVE,Woodlands
46541,WOODLANDS WEST,Woodlands
46549,WOODGROVE,Woodlands
46551,WOODLANDS WEST,Woodlands
46559,WOODLANDS WEST,Woodlands
46561,WOODLANDS WEST,Woodlands
46569,WOODLANDS WEST,Woodlands
46571,WOODLANDS WEST,Woodlands
46579,WOODLANDS WEST,Woodlands
46581,WOODLANDS WEST,Woodlands
46589,WOODLANDS WEST,Woodlands
46591,WOODGROVE,Woodlands
46609,EMPTY,EMPTY
46611,WOODGROVE,Woodlands
46619,WOODGROVE,Woodlands
46621,WOODGROVE,Woodlands
46629,WOODGROVE,Woodlands
46631,MIDVIEW,Woodlands
46639,WOODLANDS REGIONAL CENTRE,Woodlands
46641,MIDVIEW,Woodlands
46649,WOODLANDS SOUTH,Woodlands
46651,WOODLANDS SOUTH,Woodlands
46659,WOODLANDS SOUTH,Woodlands
46661,MIDVIEW,Woodlands
46669,MIDVIEW,Woodlands
46671,MIDVIEW,Woodlands
46679,MIDVIEW,Woodlands
46681,MIDVIEW,Woodlands
46689,WOODLANDS EAST,Woodlands
46691,WOODLANDS EAST,Woodlands
46699,MIDVIEW,Woodlands
46709,WOODLANDS WEST,Woodlands
46711,SENOKO WEST,Woodlands
46719,SENOKO SOUTH,Sembawang
46721,SENOKO WEST,Woodlands
46729,SENOKO SOUTH,Sembawang
46731,SENOKO SOUTH,Sembawang
46739,WOODLANDS EAST,Woodlands
46741,SENOKO SOUTH,Sembawang
46749,WOODLANDS EAST,Woodlands
46761,WOODLANDS EAST,Woodlands
46769,WOODLANDS EAST,Woodlands
46771,WOODLANDS EAST,Woodlands
46779,WOODLANDS EAST,Woodlands
46781,WOODLANDS EAST,Woodlands
46789,WOODLANDS EAST,Woodlands
46791,WOODLANDS EAST,Woodlands
46799,WOODLANDS EAST,Woodlands
46801,WOODLANDS EAST,Woodlands
46809,WOODLANDS EAST,Woodlands
46811,WOODLANDS EAST,Woodlands
46821,WOODLANDS EAST,Woodlands
46831,WOODLANDS EAST,Woodlands
46841,WOODLANDS EAST,Woodlands
46851,WOODLANDS EAST,Woodlands
46859,WOODLANDS EAST,Woodlands
46861,WOODLANDS EAST,Woodlands
46869,WOODLANDS EAST,Woodlands
46871,WOODLANDS EAST,Woodlands
46879,WOODLANDS EAST,Woodlands
46881,SENOKO SOUTH,Sembawang
46891,SENOKO SOUTH,Sembawang
46901,SENOKO SOUTH,Sembawang
46911,SENOKO SOUTH,Sembawang
46921,SENOKO SOUTH,Sembawang
46931,SENOKO SOUTH,Sembawang
46941,SENOKO SOUTH,Sembawang
46951,WOODLANDS SOUTH,Woodlands
46961,WOODLANDS SOUTH,Woodlands
46969,WOODLANDS SOUTH,Woodlands
46971,WOODLANDS SOUTH,Woodlands
46979,WOODLANDS SOUTH,Woodlands
46981,WOODLANDS SOUTH,Woodlands
46989,WOODLANDS SOUTH,Woodlands
46991,WOODLANDS SOUTH,Woodlands
46999,WOODLANDS SOUTH,Woodlands
47011,NORTH COAST,Woodlands
47019,GREENWOOD PARK,Woodlands
47021,NORTH COAST,Woodlands
47029,GREENWOOD PARK,Woodlands
47031,NORTH COAST,Woodlands
47039,GREENWOOD PARK,Woodlands
47041,NORTH COAST,Woodlands
47049,SENOKO WEST,Woodlands
47051,NORTH COAST,Woodlands
47059,SENOKO WEST,Woodlands
47061,SENOKO NORTH,Sembawang
47069,SENOKO WEST,Woodlands
47071,SENOKO NORTH,Sembawang
47079,SENOKO SOUTH,Sembawang
47081,SENOKO NORTH,Sembawang
47089,SENOKO NORTH,Sembawang
47091,SENOKO NORTH,Sembawang
47099,SENOKO NORTH,Sembawang
47101,SENOKO NORTH,Sembawang
47109,SENOKO NORTH,Sembawang
47111,SENOKO NORTH,Sembawang
47119,SENOKO NORTH,Sembawang
47121,SENOKO NORTH,Sembawang
47129,SENOKO NORTH,Sembawang
47131,SENOKO NORTH,Sembawang
47141,SENOKO NORTH,Sembawang
47151,SENOKO NORTH,Sembawang
47169,SENOKO NORTH,Sembawang
47179,SENOKO NORTH,Sembawang
47189,SENOKO NORTH,Sembawang
47199,SENOKO NORTH,Sembawang
47501,WOODLANDS SOUTH,Woodlands
47511,WOODLANDS SOUTH,Woodlands
47521,WOODLANDS SOUTH,Woodlands
47539,WOODLANDS SOUTH,Woodlands
47541,WOODLANDS EAST,Woodlands
47549,WOODLANDS EAST,Woodlands
47551,WOODLANDS EAST,Woodlands
47559,WOODLANDS EAST,Woodlands
47561,WOODLANDS EAST,Woodlands
47569,WOODLANDS SOUTH,Woodlands
47571,WOODLANDS EAST,Woodlands
47579,WOODLANDS SOUTH,Woodlands
47581,MIDVIEW,Woodlands
47589,WOODLANDS SOUTH,Woodlands
47591,WOODLANDS EAST,Woodlands
47599,WOODLANDS EAST,Woodlands
47601,WOODLANDS EAST,Woodlands
47609,WOODLANDS EAST,Woodlands
47611,WOODLANDS EAST,Woodlands
47619,WOODLANDS EAST,Woodlands
47621,SENOKO SOUTH,Sembawang
47629,SENOKO SOUTH,Sembawang
47639,WOODGROVE,Woodlands
47641,WOODLANDS EAST,Woodlands
47649,WOODLANDS EAST,Woodlands
47651,WOODLANDS EAST,Woodlands
47659,WOODLANDS EAST,Woodlands
47661,WOODLANDS EAST,Woodlands
47671,WOODLANDS EAST,Woodlands
47681,WOODLANDS EAST,Woodlands
47801,SENOKO NORTH,Sembawang
47809,SEMBAWANG NORTH,Sembawang
47811,SENOKO NORTH,Sembawang
47819,SEMBAWANG NORTH,Sembawang
47821,SENOKO NORTH,Sembawang
47829,SENOKO SOUTH,Sembawang
48011,SUBZONE 1_MANDAI,Mandai
48019,CENTRAL WATER CATCHMENT,Central Water Catchment
48021,SUBZONE 1_MANDAI,Mandai
48029,CENTRAL WATER CATCHMENT,Central Water Catchment
48031,SUBZONE 1_MANDAI,Mandai
48039,CENTRAL WATER CATCHMENT,Central Water Catchment
48041,SUBZONE 1_MANDAI,Mandai
48049,CENTRAL WATER CATCHMENT,Central Water Catchment
48051,SUBZONE 1_MANDAI,Mandai
48059,CENTRAL WATER CATCHMENT,Central Water Catchment
48061,SUBZONE 1_MANDAI,Mandai
48069,SUBZONE 1_MANDAI,Mandai
48071,CENTRAL WATER CATCHMENT,Central Water Catchment
48079,CENTRAL WATER CATCHMENT,Central Water Catchment
48081,CENTRAL WATER CATCHMENT,Central Water Catchment
48089,CENTRAL WATER CATCHMENT,Central Water Catchment
48091,NEE SOON,Yishun
48099,NEE SOON,Yishun
48101,NEE SOON,Yishun
48109,NEE SOON,Yishun
48111,CENTRAL WATER CATCHMENT,Central Water Catchment
48119,CENTRAL WATER CATCHMENT,Central Water Catchment
48121,CENTRAL WATER CATCHMENT,Central Water Catchment
48129,CENTRAL WATER CATCHMENT,Central Water Catchment
48131,CENTRAL WATER CATCHMENT,Central Water Catchment
48141,SUBZONE 2_MANDAI,Mandai
48149,NEE SOON,Yishun
49011,PANG SUA_SUNGEI KADUT,Sungei Kadut
49019,PANG SUA_SUNGEI KADUT,Sungei Kadut
49021,PANG SUA_SUNGEI KADUT,Sungei Kadut
49029,PANG SUA_SUNGEI KADUT,Sungei Kadut
49031,PANG SUA_SUNGEI KADUT,Sungei Kadut
49039,PANG SUA_SUNGEI KADUT,Sungei Kadut
49041,PANG SUA_SUNGEI KADUT,Sungei Kadut
49049,PANG SUA_SUNGEI KADUT,Sungei Kadut
49051,RESERVOIR VIEW,Sungei Kadut
49059,RESERVOIR VIEW,Sungei Kadut
49061,RESERVOIR VIEW,Sungei Kadut
49069,RESERVOIR VIEW,Sungei Kadut
49071,RESERVOIR VIEW,Sungei Kadut
49079,RESERVOIR VIEW,Sungei Kadut
49081,RESERVOIR VIEW,Sungei Kadut
49089,RESERVOIR VIEW,Sungei Kadut
49091,KRANJI,Sungei Kadut
49101,KRANJI,Sungei Kadut
49109,KRANJI,Sungei Kadut
49111,KRANJI,Sungei Kadut
49119,KRANJI,Sungei Kadut
49121,KRANJI,Sungei Kadut
49129,KRANJI,Sungei Kadut
49131,PANG SUA_SUNGEI KADUT,Sungei Kadut
49139,PANG SUA_SUNGEI KADUT,Sungei Kadut
49141,RESERVOIR VIEW,Sungei Kadut
49149,RESERVOIR VIEW,Sungei Kadut
49151,RESERVOIR VIEW,Sungei Kadut
49159,RESERVOIR VIEW,Sungei Kadut
49169,RESERVOIR VIEW,Sungei Kadut
49171,RESERVOIR VIEW,Sungei Kadut
49179,RESERVOIR VIEW,Sungei Kadut
49181,KRANJI,Sungei Kadut
49189,KRANJI,Sungei Kadut
49199,LIM CHU KANG,Lim Chu Kang
49209,LIM CHU KANG,Lim Chu Kang
49211,LIM CHU KANG,Lim Chu Kang
49219,LIM CHU KANG,Lim Chu Kang
49229,LIM CHU KANG,Lim Chu Kang
49239,LIM CHU KANG,Lim Chu Kang
49249,LIM CHU KANG,Lim Chu Kang
50011,KAMPONG JAVA,Kallang
50019,KAMPONG JAVA,Kallang
50021,MOULMEIN,Novena
50029,MOULMEIN,Novena
50031,MOULMEIN,Novena
50037,BALESTIER,Novena
50038,MOULMEIN,Novena
50041,MALCOLM,Novena
50049,BALESTIER,Novena
50051,MALCOLM,Novena
50059,BALESTIER,Novena
50061,MOULMEIN,Novena
50069,MOULMEIN,Novena
50071,KAMPONG JAVA,Kallang
50079,KAMPONG JAVA,Kallang
50081,KAMPONG JAVA,Kallang
50089,KAMPONG JAVA,Kallang
50111,MOULMEIN,Novena
50119,MOULMEIN,Novena
50121,MOULMEIN,Novena
50129,MOULMEIN,Novena
50159,BALESTIER,Novena
50161,BALESTIER,Novena
50169,BALESTIER,Novena
50171,BALESTIER,Novena
50179,BALESTIER,Novena
50189,BALESTIER,Novena
50191,BALESTIER,Novena
50199,BALESTIER,Novena
50201,BALESTIER,Novena
50209,BALESTIER,Novena
50211,BALESTIER,Novena
50221,BALESTIER,Novena
50229,BALESTIER,Novena
50231,BENDEMEER,Kallang
50239,KAMPONG JAVA,Kallang
50241,BENDEMEER,Kallang
50249,KAMPONG JAVA,Kallang
50251,KAMPONG JAVA,Kallang
50259,LAVENDER,Kallang
50261,KAMPONG JAVA,Kallang
50279,KAMPONG JAVA,Kallang
50301,KAMPONG JAVA,Kallang
50321,KAMPONG JAVA,Kallang
50331,BENDEMEER,Kallang
50349,BENDEMEER,Kallang
50351,KAMPONG JAVA,Kallang
50991,BALESTIER,Novena
51011,MALCOLM,Novena
51019,BALESTIER,Novena
51021,MOUNT PLEASANT,Novena
51029,TOA PAYOH CENTRAL,Toa Payoh
51031,MOUNT PLEASANT,Novena
51039,TOA PAYOH CENTRAL,Toa Payoh
51041,MOUNT PLEASANT,Novena
51049,TOA PAYOH CENTRAL,Toa Payoh
51051,MOUNT PLEASANT,Novena
51059,MARYMOUNT_TOA PAYOH,Toa Payoh
51069,MARYMOUNT_TOA PAYOH,Toa Payoh
51071,CENTRAL WATER CATCHMENT,Central Water Catchment
51079,CENTRAL WATER CATCHMENT,Central Water Catchment
51081,MARYMOUNT_TOA PAYOH,Toa Payoh
51089,MARYMOUNT_TOA PAYOH,Toa Payoh
51091,MOUNT PLEASANT,Novena
51099,MALCOLM,Novena
51101,MOUNT PLEASANT,Novena
51109,MALCOLM,Novena
51111,CENTRAL WATER CATCHMENT,Central Water Catchment
51119,MOUNT PLEASANT,Novena
51131,MARYMOUNT_BISHAN,Bishan
51139,MARYMOUNT_TOA PAYOH,Toa Payoh
52009,TOA PAYOH CENTRAL,Toa Payoh
52011,MARYMOUNT_BISHAN,Bishan
52019,MARYMOUNT_TOA PAYOH,Toa Payoh
52021,BISHAN EAST,Bishan
52029,BRADDELL,Toa Payoh
52031,BISHAN EAST,Bishan
52039,BRADDELL,Toa Payoh
52051,BISHAN EAST,Bishan
52059,KALLANG,Toa Payoh
52061,BISHAN EAST,Bishan
52069,KALLANG,Toa Payoh
52071,TOA PAYOH CENTRAL,Toa Payoh
52079,BALESTIER,Novena
52081,KIM KEAT,Toa Payoh
52089,BALESTIER,Novena
52099,BALESTIER,Novena
52109,BALESTIER,Novena
52129,BALESTIER,Novena
52131,TOA PAYOH CENTRAL,Toa Payoh
52139,TOA PAYOH CENTRAL,Toa Payoh
52141,MARYMOUNT_TOA PAYOH,Toa Payoh
52149,TOA PAYOH CENTRAL,Toa Payoh
52151,MARYMOUNT_TOA PAYOH,Toa Payoh
52159,MARYMOUNT_TOA PAYOH,Toa Payoh
52161,MARYMOUNT_TOA PAYOH,Toa Payoh
52169,MARYMOUNT_TOA PAYOH,Toa Payoh
52171,BRADDELL,Toa Payoh
52179,BRADDELL,Toa Payoh
52181,TOA PAYOH CENTRAL,Toa Payoh
52189,TOA PAYOH CENTRAL,Toa Payoh
52191,TOA PAYOH CENTRAL,Toa Payoh
52199,TOA PAYOH CENTRAL,Toa Payoh
52201,MARYMOUNT_TOA PAYOH,Toa Payoh
52209,BRADDELL,Toa Payoh
52211,MARYMOUNT_TOA PAYOH,Toa Payoh
52219,MARYMOUNT_TOA PAYOH,Toa Payoh
52221,BRADDELL,Toa Payoh
52229,BRADDELL,Toa Payoh
52231,TOA PAYOH CENTRAL,Toa Payoh
52239,TOA PAYOH CENTRAL,Toa Payoh
52241,MARYMOUNT_TOA PAYOH,Toa Payoh
52249,MARYMOUNT_TOA PAYOH,Toa Payoh
52251,TOA PAYOH CENTRAL,Toa Payoh
52259,BOON TECK,Toa Payoh
52261,TOA PAYOH CENTRAL,Toa Payoh
52269,BOON TECK,Toa Payoh
52271,BRADDELL,Toa Payoh
52279,BOON TECK,Toa Payoh
52281,BOON TECK,Toa Payoh
52289,BOON TECK,Toa Payoh
52291,BOON TECK,Toa Payoh
52299,BOON TECK,Toa Payoh
52301,BOON TECK,Toa Payoh
52309,BOON TECK,Toa Payoh
52311,PEI CHUN,Toa Payoh
52319,KIM KEAT,Toa Payoh
52321,TOA PAYOH CENTRAL,Toa Payoh
52329,BOON TECK,Toa Payoh
52331,KIM KEAT,Toa Payoh
52339,BOON TECK,Toa Payoh
52341,PEI CHUN,Toa Payoh
52349,BOON TECK,Toa Payoh
52351,KALLANG,Toa Payoh
52359,BOON TECK,Toa Payoh
52361,KALLANG,Toa Payoh
52369,BRADDELL,Toa Payoh
52371,KALLANG,Toa Payoh
52381,KALLANG,Toa Payoh
52389,PEI CHUN,Toa Payoh
52391,PEI CHUN,Toa Payoh
52399,PEI CHUN,Toa Payoh
52401,BALESTIER,Novena
52409,BALESTIER,Novena
52411,BALESTIER,Novena
52419,BALESTIER,Novena
52429,PEI CHUN,Toa Payoh
52439,PEI CHUN,Toa Payoh
52441,BRADDELL,Toa Payoh
52449,BRADDELL,Toa Payoh
52451,BALESTIER,Novena
52471,BALESTIER,Novena
52479,BALESTIER,Novena
52481,PEI CHUN,Toa Payoh
52489,PEI CHUN,Toa Payoh
52499,BALESTIER,Novena
52501,TOA PAYOH CENTRAL,Toa Payoh
52509,TOA PAYOH CENTRAL,Toa Payoh
52529,KALLANG,Toa Payoh
52539,KALLANG,Toa Payoh
52559,MARYMOUNT_TOA PAYOH,Toa Payoh
53009,BISHAN EAST,Bishan
53011,UPPER THOMSON,Bishan
53019,UPPER THOMSON,Bishan
53021,UPPER THOMSON,Bishan
53029,UPPER THOMSON,Bishan
53039,UPPER THOMSON,Bishan
53041,UPPER THOMSON,Bishan
53049,UPPER THOMSON,Bishan
53051,UPPER THOMSON,Bishan
53059,UPPER THOMSON,Bishan
53061,UPPER THOMSON,Bishan
53069,UPPER THOMSON,Bishan
53071,UPPER THOMSON,Bishan
53079,UPPER THOMSON,Bishan
53081,UPPER THOMSON,Bishan
53089,UPPER THOMSON,Bishan
53091,UPPER THOMSON,Bishan
